EMPID,STATUS,TITLE,DEPARTMENT,FUNCTION,DIVISION,UNION_STATUS,EMPLOYMENT_CATEGORY,AGE,GENERATION,PAY_SCALE_GROUP,GENDER,ETHNIC_ORIGIN,ACTION_REASON,LAST_PERFORMANCE_RATING,LAST_POTENTIAL_RATING,EMPLOYEE_PAY_FREQUENCY,EMPLOYEE_PAY_BASIS,MANAGER_ID,ACTION_TYPE
21114,Active,Merchandiser,Sales-East,Sales,Sales,Non-Union,Regular Employee PT,58,Boomer,Group C,Male,H,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S153,
19846,Active,Account Manager,Sales-East,Sales,Sales,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Salary,S4575,
21985,Active,Director,Finance,Finance & IT,Corporate,Non-Union,Regular Employee FT,58,Boomer,Group R,Male,W,,Successfully Meets Expectations,Strong Contributor,Semi-Mont,Salary,S4137,
21205,Active,Merchandiser,Sales-East,Sales,Sales,Union,Regular Employee FT,58,Boomer,Seller,Male,H,,No Rating,No Rating,Weekly,Hourly,S3647,
19520,Active,Driver,Operations-West,Operations,Product,Union,Regular Employee FT,58,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S1129,
19464,Active,Driver,Operations-West,Operations,Product,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S565,
22478,Active,Clerk,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,58,Boomer,Group C,Female,W,,Meets & Exceeds,Not assigned,Semi-Mont,Salary,S4285,
22465,Active,Mechanic,Support,Support,Product,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,H,,Developing/Meets Some,Not assigned,Bi-Weekly,Hourly,S1764,
20180,Active,Forklift Driver,Factory-East,Manufacturing,Product,Union,Regular Employee FT,58,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S1011,
21845,Active,Team Lead,Factory-Central,Manufacturing,Product,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Meets & Exceeds,Not assigned,Bi-Weekly,Hourly,S1014,
21191,Active,Installer,Customer Service,Customer Care,Customer Care,Union,Regular Employee FT,58,Boomer,Group F,Male,H,,No Rating,No Rating,Weekly,Hourly,S3504,
20472,Active,Laborer,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S1370,
22464,Active,Laborer,Operations-West,Operations,Product,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,B,,Meets & Exceeds,Not assigned,Bi-Weekly,Hourly,S316,
21514,Active,Forklift Driver,Operations-East,Operations,Product,Union,Regular Employee FT,58,Boomer,Not Assigned,Male,H,,No Rating,No Rating,Weekly,Hourly,S1075,
19788,Active,Technician,Factory-East,Manufacturing,Product,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,X,,Successfully Meets Expectations,Not assigned,Weekly,Hourly,S3913,
22154,Active,Supervisor,Finance,Finance & IT,Corporate,Non-Union,Regular Employee FT,58,Boomer,Group C,Female,W,,Successfully Meets Expectations,Strong Contributor,Monthly,Salary,S4886,
22186,Terminated,Merchandiser,Sales-East,Sales,Sales,Non-Union,Regular Employee FT,57,Boomer,Group C,Male,W,Resigned - Pay/Benefits,Successfully Meets Expectations,Not assigned,Weekly,Hourly,S859,Voluntary Separation
21605,Terminated,Driver,Operations-East,Operations,Product,Non-Union,Regular Employee FT,57,Boomer,Group C,Male,W,Resigned - Personal Reasons,No Rating,No Rating,Bi-Weekly,Hourly,S39,Voluntary Separation
22351,Terminated,Customer Service Representative,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,57,Boomer,Group C,Female,H,Resigned - Career Prospects,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S2685,Voluntary Separation
20111,Active,Materials Handler,Factory-East,Manufacturing,Product,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,No Rating,No Rating,Weekly,Hourly,S3884,
21181,Active,Driver,Operations-East,Operations,Product,Union,Regular Employee FT,58,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S195,
22068,Active,Sales Manager,Sales-East,Sales,Sales,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Monthly,Salary,S4788,
20382,Active,Driver,Operations-West,Operations,Product,Union,Regular Employee FT,58,Boomer,Group E,Male,H,,No Rating,No Rating,Weekly,Hourly,S3401,
21543,Active,Technician,Customer Service,Customer Care,Customer Care,Union,Regular Employee FT,58,Boomer,Group F,Male,W,,No Rating,No Rating,Weekly,Hourly,S3524,
20023,Active,Driver,Operations-East,Operations,Product,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Daily,S179,
21088,Active,Manager,Finance,Finance & IT,Corporate,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Semi-Mont,Salary,S4474,
19963,Active,Sales Manager,Sales-Central,Sales,Sales,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Successfully Meets Expectations,Strong Contributor,Monthly,Salary,S5463,
21631,Active,Operator,Factory-Central,Manufacturing,Product,Union,Regular Employee FT,58,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S1065,
20628,Active,Driver,Operations-East,Operations,Product,Union,Regular Employee FT,58,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S737,
21811,Terminated,Director,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,57,Boomer,Group C,Female,W,Retirement,Developing/Meets Some,Strong Contributor,Monthly,Salary,S4981,Voluntary Separation
20328,Active,Technician,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,58,Boomer,Group S,Male,O,,No Rating,No Rating,Weekly,Hourly,S899,
21086,Active,Labor,Factory-East,Manufacturing,Product,Union,Regular Employee FT,58,Boomer,Group S,Female,B,,No Rating,No Rating,Bi-Weekly,Hourly,S2129,
21277,Active,Installer,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S1568,
19890,Active,Laborer,Customer Service,Customer Care,Customer Care,Union,Regular Employee FT,58,Boomer,Group C,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S1341,
21797,Active,Mover,Operations-East,Operations,Product,Union,Regular Employee FT,58,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S1514,
21849,Active,Labor,Factory-Central,Manufacturing,Product,Union,Regular Employee FT,58,Boomer,Not Assigned,Female,W,,No Rating,No Rating,Weekly,Hourly,S3996,
21295,Active,Technician,Factory-Central,Manufacturing,Product,Union,Regular Employee FT,58,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S1112,
19838,Active,Manager,Factory-East,Manufacturing,Product,Non-Union,Regular Employee FT,58,Boomer,Group C,Female,W,,Successfully Meets Expectations,Not assigned,Semi-Mont,Salary,S3926,
19938,Active,Forklift Driver,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,B,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S1937,
22536,Active,Forklift Driver,Factory-Central,Manufacturing,Product,Union,Regular Employee FT,58,Boomer,Not Assigned,Male,H,,No Rating,No Rating,Weekly,Hourly,S3361,
21110,Active,Driver,Operations-East,Operations,Product,Union,Regular Employee FT,58,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S199,
19625,Active,Sales Manager,Sales-Central,Sales,Sales,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Successfully Meets Expectations,Strong Contributor,Monthly,Salary,S4555,
20211,Active,Merchandiser,Sales-Central,Sales,Sales,Union,Regular Employee FT,58,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S1388,
20793,Active,Sales Manager,Sales-East,Sales,Sales,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Meets & Exceeds,Not assigned,Bi-Weekly,Salary,S4591,
21639,Active,Laborer,Operations-West,Operations,Product,Union,Regular Employee FT,58,Boomer,Group I,Male,H,,No Rating,No Rating,Weekly,Hourly,S2769,
20809,Active,Merchandiser,Sales-Central,Sales,Sales,Union,Regular Employee FT,58,Boomer,Not Assigned,Male,A,,No Rating,No Rating,Weekly,Daily,S867,
21790,Active,Forklift Driver,Operations-East,Operations,Product,Union,Regular Employee FT,58,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S1220,
20506,Active,Sales Manager,Sales-East,Sales,Sales,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Successfully Meets Expectations,Strong Contributor,Monthly,Salary,S4562,
19801,Active,Driver,Operations-East,Operations,Product,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,H,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Daily,S66,
21060,Active,Laborer,Operations-West,Operations,Product,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,B,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S1716,
20218,Active,Manager,Finance,Finance & IT,Corporate,Non-Union,Regular Employee FT,58,Boomer,Group C,Female,B,,Successfully Meets Expectations,Not assigned,Monthly,Salary,S3610,
21507,Active,Sales Manager,Sales-East,Sales,Sales,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Monthly,Salary,S5142,
19967,Active,Driver,Operations-East,Operations,Product,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S11,
20147,Active,Driver,Operations-West,Operations,Product,Union,Regular Employee FT,58,Boomer,Group R,Male,W,,No Rating,No Rating,Weekly,Daily,S790,
21538,Active,Supervisor,Factory-West,Manufacturing,Product,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,,Successfully Meets Expectations,Strong Contributor,Monthly,Salary,S5680,
21698,Active,Forklift Driver,Operations-East,Operations,Product,Union,Regular Employee FT,59,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S1052,
21525,Active,Merchandiser,Sales-East,Sales,Sales,Union,Regular Employee FT,59,Boomer,Group E,Male,H,,Too New,Not assigned,Weekly,Hourly,S3611,
20976,Active,Forklift Driver,Operations-East,Operations,Product,Union,Regular Employee FT,59,Boomer,Not Assigned,Male,B,,No Rating,No Rating,Weekly,Hourly,S3329,
20982,Active,Forklift Driver,Operations-West,Operations,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,B,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S1097,
20709,Active,Coordinator,Support,Support,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Meets & Exceeds,Not assigned,Monthly,Salary,S5423,
21204,Active,Laborer,Operations-West,Operations,Product,Union,Regular Employee FT,59,Boomer,Group W,Male,B,,No Rating,No Rating,Weekly,Hourly,S3415,
21460,Active,Technical Advisor,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Semi-Mont,Salary,S1918,
19828,Active,Driver,Operations-West,Operations,Product,Union,Regular Employee FT,59,Boomer,Group Y,Male,W,,No Rating,No Rating,Weekly,Hourly,S3342,
20403,Active,Labor,Factory-Central,Manufacturing,Product,Union,Regular Employee FT,59,Boomer,Not Assigned,Female,W,,No Rating,No Rating,Weekly,Hourly,S3996,
21681,Active,Technician,Support,Support,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,A,,Meets & Exceeds,Not assigned,Weekly,Hourly,S4010,
21202,Active,Planner,Support,Support,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Meets & Exceeds,Mastery,Bi-Weekly,Hourly,S1570,
20493,Active,Supervisor,Sales-West,Sales,Sales,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Monthly,Salary,S2071,
20658,Active,Analyst,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S1426,
20330,Active,Mechanic,Support,Support,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,H,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S1527,
21451,Active,Labor,Factory-Central,Manufacturing,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,B,,Successfully Meets Expectations,Not assigned,Weekly,Hourly,S3579,
21954,Active,Supervisor,Factory-East,Manufacturing,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Developing/Meets Some,Not assigned,Monthly,Salary,S2464,
21817,Active,Laborer,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,59,Boomer,Group S,Male,O,,Successfully Meets Expectations,Not assigned,Weekly,Hourly,S912,
21617,Active,Technician,Customer Service,Customer Care,Customer Care,Union,Regular Employee FT,59,Boomer,Group S,Male,O,,No Rating,No Rating,Weekly,Hourly,S911,
21034,Active,Mechanic,Factory-Central,Manufacturing,Product,Union,Regular Employee FT,59,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Weekly,Hourly,S3897,
19650,Active,Technician,Customer Service,Customer Care,Customer Care,Union,Regular Employee FT,59,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S1019,
21824,Terminated,Supervisor,Operations-West,Operations,Product,Non-Union,Regular Employee FT,58,Boomer,Group C,Male,W,Resigned - Career Prospects,Does Not Meet,Potential Exit,Bi-Weekly,Salary,S1869,Voluntary Separation
21499,Active,Technician,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S1185,
20168,Active,Driver,Operations-West,Operations,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S41,
22165,Active,Technician,Customer Service,Customer Care,Customer Care,Union,Regular Employee FT,59,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S1452,
21173,Active,Technician,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S1084,
21089,Active,Project Manager,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,59,Boomer,Group R,Male,W,,Successfully Meets Expectations,Strong Contributor,Semi-Mont,Salary,S4161,
21115,Active,Technician,Factory-East,Manufacturing,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,H,,Successfully Meets Expectations,Not assigned,Weekly,Hourly,S3913,
21136,Active,Driver,Operations-East,Operations,Product,Union,Regular Employee FT,59,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Weekly,Daily,S767,
22168,Active,Laborer,Customer Service,Customer Care,Customer Care,Union,Regular Employee FT,59,Boomer,Not Assigned,Male,O,,No Rating,No Rating,Weekly,Hourly,S919,
20925,Active,Mechanic,Support,Support,Product,Union,Regular Employee FT,59,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Weekly,Hourly,S3449,
20938,Active,Account Manager,Sales-Central,Sales,Sales,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Strong Contributor,Monthly,Salary,S4987,
21814,Active,Mechanic,Support,Support,Product,Union,Regular Employee FT,59,Boomer,Group M,Male,H,,No Rating,No Rating,Weekly,Hourly,S3688,
20031,Active,Manager,Sales-West,Sales,Sales,Non-Union,Regular Employee FT,59,Boomer,Group C,Female,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S2955,
21551,Active,Laborer,Customer Service,Customer Care,Customer Care,Union,Regular Employee FT,59,Boomer,Group E,Male,W,,No Rating,No Rating,Weekly,Hourly,S3446,
22337,Active,Technician,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Weekly,Hourly,S3340,
19827,Active,Driver,Operations-West,Operations,Product,Union,Regular Employee FT,59,Boomer,Group J,Male,W,,No Rating,No Rating,Weekly,Hourly,S3488,
21196,Active,Administrator,Finance,Finance & IT,Corporate,Non-Union,Regular Employee FT,59,Boomer,Group C,Female,W,,Developing/Meets Some,Not assigned,Bi-Weekly,Hourly,S1934,
20951,Active,Driver,Operations-West,Operations,Product,Union,Regular Employee FT,59,Boomer,Group R,Male,W,,No Rating,No Rating,Weekly,Daily,S804,
22023,Active,Manager,Sales-Central,Sales,Sales,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Strong Contributor,Monthly,Salary,S4892,
20598,Terminated,Mechanic,Factory-Central,Manufacturing,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,Resigned - Personal Reasons,Successfully Meets Expectations,Not assigned,Weekly,Hourly,S4045,Voluntary Separation
22133,Active,Technician,Factory-East,Manufacturing,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Weekly,Hourly,S3873,
20910,Active,Laborer,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,B,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S2006,
21852,Active,Planner,Support,Support,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Developing/Meets Some,Potential Exit,Bi-Weekly,Hourly,S1733,
21506,Active,Manager,Support,Support,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Female,W,,Meets & Exceeds,Strong Contributor,Monthly,Salary,S1334,
20414,Active,Mechanic,Support,Support,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S1205,
21141,Active,Driver,Operations-East,Operations,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Daily,S319,
21453,Active,Operator,Factory-Central,Manufacturing,Product,Union,Regular Employee FT,59,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S1295,
21486,Active,Administrator,Finance,Finance & IT,Corporate,Non-Union,Regular Employee FT,59,Boomer,Group C,Female,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S993,
21732,Active,Technician,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S1212,
19496,Active,Installer,Customer Service,Customer Care,Customer Care,Union,Regular Employee FT,59,Boomer,Group S,Male,U,,Too New,Not assigned,Weekly,Hourly,S906,
22123,Active,Installer,Customer Service,Customer Care,Customer Care,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S1166,
21569,Active,Mechanic,Factory-East,Manufacturing,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S2103,
22414,Active,Labor,Factory-East,Manufacturing,Product,Union,Regular Employee FT,59,Boomer,Not Assigned,Male,W,,No Rating,No Rating,Bi-Weekly,Hourly,S1173,
19478,Active,Forklift Driver,Operations-West,Operations,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,N,,Successfully Meets Expectations,Not assigned,Bi-Weekly,Hourly,S261,
21541,Active,Operator,Factory-Central,Manufacturing,Product,Non-Union,Regular Employee FT,59,Boomer,Group C,Male,W,,Meets & Exceeds,Not assigned,Bi-Weekly,Hourly,S1078,
